Property_ID,Title,Price_RM,Region,Subarea,Property_Type,Title_Type,Size_sqft,Bedrooms,Bathrooms,Agent_Firm
113928615,【100% FULL LOAN🔥】Pangsapuri Harmoni 1 Putra Heights【0% DEPOSIT✅】,280000,Selangor,Putra Heights,Apartment,Freehold,800,3,2,THE INFINITE ESTATE SDN BHD
114361994,Taman Kasih Kuala Sungai for sale,299000,Kedah,Alor Setar,1-storey Terraced House,Freehold,1200,3,2,Oriental Real Estate Sdn Bhd
113860093,Bukit Mertajam 2 storey corner house Huge extra land 2690sf park 5 car,900000,Penang,Bukit Mertajam,2-storey Terraced House,Freehold,2690,3,2,The Roof Realty
108889797,[MOVE IN] Rebuilt & Renovate- Sui 2.5 Sty Terrace-Brown Garden Gelugor,1750000,Penang,Gelugor,2.5-storey Terraced House,Freehold,3000,5,4,Gather Properties Sdn Bhd
113416664,[Must View] Renovated 2.5 Sty Semi D -Ashley Green Gelugor,2590000,Penang,Gelugor,Semi-Detached House,Freehold,3921,5,5,Gather Properties Sdn Bhd
109345806,[CHEAPEST BUNGALOW] Minden Height Gelugor-fully renovate 3 sty landed,2200000,Penang,Gelugor,Bungalow House,Freehold,4518,6,6,Gather Properties Sdn Bhd
108872621,[Must View] CORNER Unit-Renovated 2.5 Sty Semi D -Ashley Green Gelugor,2590000,Penang,Gelugor,Semi-Detached House,Freehold,4050,5,6,Gather Properties Sdn Bhd
113172696,Sri Pulai 3 Sikamat Seremban (24x75 Size Fully Renovated)Impian Penaga,570000,Negeri Sembilan,Sikamat,2-storey Terraced House,Freehold,1800,4,3,CBD PROPERTIES SEREMBAN SDN BHD
114833370,GOOD INVEST Seri Sri Tanjung Intana Ria Seksyen 7 Bangi Apartment,163000,Selangor,Bangi,Apartment,Leasehold,800,3,2,Megaharta Real Estate
112815187,"Menara Indah Apartment, Taman TAR Ampang",460000,Selangor,Ampang,Condominium,Leasehold,1098,2,2,Meridin Properties Sdn Bhd
114821291,Taman Tunku Yaakob Rumah Baru Alor Setar for Sale,400000,Kedah,Alor Setar,2-storey Terraced House,Freehold,2000,4,3,Oriental Real Estate Sdn Bhd
114558644,"[ENDLOT] 2Storey Terrace @ Acacia Park, Bandar Tasik Puteri, Rawang",580000,Selangor,Rawang,2-storey Terraced House,Leasehold,2626,4,3,E Trend Realty Sdn Bhd
114101320,"[22x80] 2 Storey Freehold Corner Lot, M Residence 1, Rawang",768000,Selangor,Rawang,2-storey Terraced House,Freehold,3248,4,3,E Trend Realty Sdn Bhd
114833317,FACING OPEN! FULL LOAN Double Storey Taman Putra Ampang,350000,Selangor,Ampang,2-storey Terraced House,Leasehold,700,2,1,IQI Realty Sdn Bhd
114833315,[Renovated] SD APARTMENT  BANDAR SERI DAMANSARA,320000,Selangor,Bandar Sri Damansara,Apartment,Freehold,881,3,2,Maxxan Realty
114833313,"Sale of Exclusive Condominium @ Templer Impian Resort, Rawang",460000,Selangor,Rawang,Condominium,Leasehold,1530,3,2,Carey Real Estate Sdn Bhd
114833309,"DEKAT HOSPITAL Magna Ville Condominium, Selayang Batu Caves For Sale",265000,Selangor,Selayang,Condominium,Leasehold,1001,2,2,IQI REALTY SDN BHD
114833303,RESIDENCE FOR SALE @ Telok Panglima Garang,420000,Selangor,Telok Panglima Garang,Service Residence,Leasehold,657,2,1,Oriental Real Estate Sdn Bhd
114833297,No block view and Fully Renovated with Furnish Setia Sky Ville Sale,780000,Penang,Jelutong,Condominium,Freehold,1036,3,2,JT property
114281599,"Platinum III Teluk Kumbar 1320sq.ft, Bayan Lepas",540000,Penang,Bayan Lepas,Condominium,Freehold,1320,3,2,ESP Properties Sdn Bhd
114281480,"Artis 3 Condominium Full Seaview, 1173sq.ft, Jelutong",790000,Penang,Jelutong,Condominium,Freehold,1173,3,2,ESP Properties Sdn Bhd
114273378,"CHEAPEST UNIT ! 2.5 Storey Semi D, Puncak Bangi, Bandar Baru Bangi",1580000,Selangor,Bangi,Semi-Detached House,Leasehold,3965,7,6,ERA REALTOR SDN. BHD
114412089,Bandar Sungai Long Cheras Open For Booking,699000,Selangor,Bandar Sungai Long,2-storey Terraced House,Freehold,2141,4,3,Oriental Real Estate Sdn Bhd
114598876,Senai Taman Senai Utama Jalan Senai Utama C.Lot Single Storey House,580000,Johor,Senai,1-storey Terraced House,Freehold,3096,5,3,Royce Properties
114487968,Gelang Patah Setia Eco Garden Jln Laman Setia 1.5 Storey Terrace House,598000,Johor,Gelang Patah,1.5-storey Terraced House,Freehold,1540,3,2,Royce Properties
114735565,Perai Kampung Jawa Jalan Laguna Pinang Laguna Water Park Condominium,398000,Penang,Perai,Condominium,Freehold,954,4,2,Royce Properties
114833366,Open Facing Unit Taman Desa Aman Padang Serai,220000,Kedah,Padang Serai,Terraced House,Freehold,1194,3,2,Afz Realty
114779460,Ulu Tiram Tmn Bestari Indah Jln Bestari L.M.Cost Double Storey House,375000,Johor,Ulu Tiram,2-storey Terraced House,Freehold,770,3,2,Royce Properties
114633669,"Rini Hills, Taman Mutiara Rini",748000,Johor,Skudai,Terraced House,Leasehold,2163,4,4,ONE MAKER REALTY
114796405,EXCLUSIVE END LOT BUNGALOW 2-Storey @ Presint 10 Putrajaya,2820000,Putrajaya,Putrajaya,Bungalow House,Freehold,7158,6,5,IQI Realty Sdn Bhd
114833362,Freehold Seri Pelangi Setapak Condominium For Sale,300000,Kuala Lumpur,Setapak,Condominium,Freehold,938,3,2,IQI REALTY SDN BHD
114833361,jalan raja abdul rahman taman muhibbah bukit kapar batu 10 klang meru,230000,Selangor,Kapar,2-storey Terraced House,Freehold,880,2,1,zilin properties
114787291,pulai mutiara 0%Dp UNBLOCK View gelang patah,540000,Johor,Iskandar Puteri,2-storey Terraced House,Freehold,1660,4,3,THE ROOF REALTY SB
114805720,BELOW MARKET Taman Desa Mayang Sari 2 Storey House Laman Orkid Nilai,428000,Negeri Sembilan,Nilai,2-storey Terraced House,Freehold,1844,4,4,GT Nelson Realty Sdn Bhd
114653604,pulai 0%Dp mutiara setia eco gelang garden patah,715000,Johor,Gelang Patah,2-storey Terraced House,Freehold,2607,4,3,THE ROOF REALTY SB
114519072,nusa bayu 0%Dp gelang patah,660000,Johor,Iskandar Puteri,2-storey Terraced House,Freehold,1400,4,3,THE ROOF REALTY SB
113554177,Double Storey Cluster / below market value Tmn Tropika Kulai （D'Art）,838000,Johor,Kulai,Cluster House,Freehold,2210,4,4,Green Home Property Hub Sdn Bhd
113456692,Single Storey |100% loan cover Jln Kancil Pasir Gudang |X face house,379000,Johor,Pasir Gudang,1-storey Terraced House,Freehold,1400,3,2,Green Home Property Hub Sdn Bhd
112459400,"R&F Princess Cove |5 Min to CIQ, High Demand Area, High-End Facilities",800000,Johor,Johor Bahru,Service Residence,Freehold,873,2,1,Green Home Property Hub Sdn Bhd
111993980,Fully Renovated 2 Storey Terrace Merbau Bandar Putra |Dis 40K!!!!,560000,Johor,Kulai,2-storey Terraced House,Freehold,1400,4,3,Green Home Property Hub Sdn Bhd
113142586,Renovated Double Storey Terrace | Discount RM 80K!! Sri Pulai Perdana,530000,Johor,Johor Bahru,2-storey Terraced House,Freehold,1400,4,3,Green Home Property Hub Sdn Bhd
114833358,Taman Bandar Ekar Fasa 5,260000,Negeri Sembilan,Rantau,1-storey Terraced House,Freehold,1301,3,2,MLP Properties Sdn Bhd
114833357,"SUPER CHEAPEST ! Double Storey Terrace, Taman Pandan Indah, Ampang",650000,Selangor,Ampang,2-storey Terraced House,Leasehold,2400,5,3,ERA REALTOR SDN. BHD
114833356,Single Storey Terrace House For Sale Jp Perdana Austin,588000,Johor,Setia Indah,1-storey Terraced House,Freehold,1400,3,2,CBD Properties Sdn Bhd
114558647,"RENO 2.5 Storey Corner @ Emerald Garden, Kota Emerald, Rawang",1070000,Selangor,Rawang,2.5-storey Terraced House,Freehold,4200,6,7,E Trend Realty Sdn Bhd
114833353,D'Ambience @ Permas Jaya (High Floor),360000,Johor,Johor Bahru,Apartment,Freehold,867,2,2,The Roof Realty
114453472,"[22x80] 2Storey Freehold, M Residence 1, Bandar Tasik Puteri, Rawang",530000,Selangor,Rawang,2-storey Terraced House,Freehold,2100,5,5,E Trend Realty Sdn Bhd
114833350,1K Deposit ✅ Shamelin Star Cheras 1054sf Below Market No Down.P ✅,634000,Kuala Lumpur,Cheras,Service Residence,Leasehold,1054,4,3,The Infinite Realty
114081500,"[32x65] 2 Storey SEMI D, M Residence 2, Caspia, Rawang Tasik Puteri",535000,Selangor,Rawang,Semi-Detached House,Leasehold,2205,4,3,E Trend Realty Sdn Bhd
114833293,"Single Storey Corner House at Sin San Tu, Moyan Batu Kawa",420000,Sarawak,Kuching,1-storey Terraced House,Leasehold,3361,3,3,IQI REALTY SDN BHD
114833291,Prima Regency/ Plentong /3bedroom /Fullloan/For Sale,320000,Johor,Johor Bahru,Service Residence,Freehold,1055,3,2,N/A
114685551,Facing Open📌Murah Mampu Milik & Cat Baru ✨Taman Puchong Intan📌,389000,Selangor,Puchong,2-storey Terraced House,Leasehold,1000,3,2,Chester Properties TD
114424129,"Murah betul, Dapur Besarr Taman Desiran Bayu‼️2-storey Terrace Puchong",462000,Selangor,Puchong,2-storey Terraced House,Leasehold,1440,4,3,Chester Properties TD
113991467,Nonbumi semua bangsa boleh🔥4 Bilik + 2 toilet 📌Taman Puchong Perdana,415000,Selangor,Puchong,2-storey Terraced House,Leasehold,1260,4,2,Chester Properties TD
114833348,Pangsapuri Sri Delima Flat with fully furnished @ Seri Alam,180000,Johor,Masai,Flat,Freehold,750,3,2,Vivahomes Realty J Sdn Bhd
114733143,Murah Rumah Ni🔥LRT & Masjid dekat Jalan Perdana PUCHONG PERDANA,400000,Selangor,Puchong,2-storey Terraced House,Leasehold,1200,4,2,Chester Properties TD
114743633,"Full Loan🩵MesaHill Nilai,N9 near InTi,USIm Fully Furnished NB",270000,Negeri Sembilan,Nilai,Service Residence,Freehold,720,2,2,TARAS PROPERTY
114833346,"Single Storey Semi D Taman Desa Mawar, Tanjung Karang, Selangor",265000,Selangor,Tanjong Karang,Semi-Detached House,Leasehold,3201,3,2,IQI REALTY SDN BHD
114833345,"Flexible Deposit APARTMENT RIA, TAMAN SRI EHSAN, KEPONG For Sale",290000,Kuala Lumpur,Kepong,Apartment,Leasehold,915,3,2,IQI REALTY SDN BHD
112342823,Ixora Heights/Sungai Nibong/960sf/Partial Furnished/1 Car Park,480000,Penang,Sungai Nibong,Condominium,Freehold,960,3,2,EUM Realty Sdn Bhd Penang Branch
114131355,[TERBARU] Rumah Mampu Milik 2 Tingkat + Full Loan 100%,392850,Negeri Sembilan,Bandar Sri Sendayan,New 2-storey Terraced House,Freehold,1400,4,3,MATRIX CONCEPT SDN BHD
113897927,[Renovated] 1 Storey Bungalow @ Taman Tuanku Jaafar Senawang,649000,Negeri Sembilan,Senawang,Bungalow House,Freehold,4500,5,3,Landsworth Property
113059671,[New] CORNER UNIT 2 TINGKAT - COMPLETED UNIT,518888,Negeri Sembilan,Nilai,2-storey Terraced House,Freehold,2000,4,3,MATRIX CONCEPT SDN BHD
111858821,Pearl Garden/Sungai Ara/1200sf/Pool view/Renovated/1 Car Park/Corner,425000,Penang,Sungai Ara,Condominium,Freehold,1100,3,2,EUM Realty Sdn Bhd Penang Branch
114605552,Bandar Putera Single Storey House For Sale,355000,Selangor,Klang,1-storey Terraced House,Leasehold,2065,4,2,The Roof Realty Sdn Bhd
114833340,Double Storey Semi-D House at Jalan Lapangan Terbang,1400000,Sarawak,Kuching,Semi-Detached House,Leasehold,2500,5,3,IQI REALTY SDN BHD
114833339,Gated Unit Semi D Setingkat  Taman SP Saujana Permai ‼️,385000,Kedah,Sungai Petani,Terraced House,Freehold,2240,3,2,Afz Realty
113914382,"GATED GUARDED ! Double Storey Bungalow, Seksyen 15 Bandar Baru Bangi",990000,Selangor,Bangi,Bungalow House,Leasehold,2860,4,4,ERA REALTOR SDN. BHD
113686631,"MURAH-MURAH_Desa Pelangi Condo, Jalan Sungai Merab",255000,Selangor,Kajang,Condominium,Freehold,1066,3,2,NILAI HARTA
113897839,2 Storey Terrace Taman Dato Demang @ Bandar Putra Permai,670000,Selangor,Seri Kembangan,2-storey Terraced House,Leasehold,1300,4,3,Landsworth Property
113898040,[Murah] Double Storey Terrace Taman Seri Rahang @ Seremban,420000,Negeri Sembilan,Seremban,2-storey Terraced House,Freehold,1540,4,3,Landsworth Property
114012113,"FACING OPEN + BIG SIZE ! Double Storey, Taman Bukit Cheras, K Lumpur",850000,Kuala Lumpur,Cheras,2-storey Terraced House,Freehold,1780,4,3,ERA REALTOR SDN. BHD
114641751,Idaman Iris/Sungai Ara/850Sqft/2 Car Park/Corner Lot,388000,Penang,Sungai Ara,Apartment,Freehold,850,3,2,EUM Realty Sdn Bhd Penang Branch
110714035,Taman puchong prima amansara puchong tekali putra prima perdana,950000,Selangor,Puchong,2-storey Terraced House,Leasehold,3788,5,4,CID REALTORS SDN BHD
112986829,Bukit jalil The Esplanade,5000000,Kuala Lumpur,Bukit Jalil,Bungalow House,Freehold,6200,8,7,CID REALTORS SDN BHD
112986671,"Bungalow Land in Kuala Lumpur, Bukit Jalil Golf",3400000,Kuala Lumpur,Bukit Jalil,Residential Land,Freehold,5746,N/A,N/A,CID REALTORS SDN BHD
114361080,"[Below Market] 2 Storey Terrace - Phase 2, Scientex Rawang, Anggun",515000,Selangor,Rawang,2-storey Terraced House,Freehold,1170,4,3,VPG REALTY SDN BHD
113900451,"[New+Below Market] 3 Storey Terrace - Scientex Kundang Jaya, Rawang",519000,Selangor,Rawang,3-storey Terraced House,Freehold,1170,4,3,VPG REALTY SDN BHD
108286331,"[Nice+Renovat+Extend] 2 Storey Semi-D - Anggun 1, Kota Emerald, Rawang",1100000,Selangor,Rawang,Semi-Detached House,Freehold,2625,4,4,VPG REALTY SDN BHD
105791486,"[22x75] 2 Storey Terrace - Amethyst 3, Kota Emerald, Anggun, Rawang",510000,Selangor,Rawang,2-storey Terraced House,Freehold,1650,4,3,VPG REALTY SDN BHD
113825167,"CORNER LOT + BIG LAND ! 2-Storey Semi-D, Mutiara Gombak 2, Gombak",1800000,Selangor,Gombak,Semi-Detached House,Freehold,6600,5,6,ERA REALTOR SDN. BHD
114711178,【100% FULL LOAN🔥】【 0% DEPOSIT✅】 Cempaka Puri Apartment Nilai 850sqft,135000,Negeri Sembilan,Nilai,Flat,Freehold,850,3,2,THE INFINITE ESTATE SDN BHD
114294990,【 OFFER 100% LOAN🔥】D'Kayangan Setia Ecohill Semenyih【 0% DEPOSIT✅】,170000,Selangor,Semenyih,Apartment,Freehold,750,3,2,THE INFINITE ESTATE SDN BHD
113819964,【OFFER 100% LOAN🔥】Pangsapuri Taming Mutiara Sungai Long【 0% DEPOSIT✅】,240000,Selangor,Bandar Sungai Long,Apartment,Freehold,986,3,2,THE INFINITE ESTATE SDN BHD
112305322,【 OFFER FULL LOAN🔥】Unipark Condo UNITEN Bangi 1062sqft【0% DEPOSIT✅】,300000,Selangor,Kajang,Condominium,Freehold,1062,3,2,THE INFINITE ESTATE SDN BHD
109248509,【MURAH🔥】Pangsapuri D'Kristal Ecohill Semenyih【100% LOAN ✅】 0% DEPOSIT,185000,Selangor,Semenyih,Apartment,Freehold,810,3,2,THE INFINITE ESTATE SDN BHD
114685708,Bukit Minyak Tangkas Factory Warehouse Semi Detached For Sale,5800000,Penang,Bukit Minyak,Warehouse / Factory,Freehold,10372,N/A,N/A,The Roof Realty
114685832,Alma Signature Industrial Park 2 storey semi D Taman Industri Impian,3880000,Penang,Alma,Warehouse / Factory,Freehold,7500,N/A,N/A,The Roof Realty
114468719,Below Market Verve Suite Mont Kiara 462sf 100% Full Loan No Downpaymen,409000,Kuala Lumpur,Mont Kiara,Service Residence,Freehold,462,1,1,The Infinite Realty
114415410,"BIG LAND FREEHOLD ! 2-Storey Bungalow, Subang Hill SS 19, Subang Jaya",4800000,Selangor,Subang Jaya,Bungalow House,Freehold,10860,6,7,ERA REALTOR SDN. BHD
110976601,"Renovated LRT Vista Angkasa, Bangsar South Jalan Kerinchi Kuala Lumpur",438000,Kuala Lumpur,Bangsar South,Apartment,Leasehold,1055,4,2,D SEM HARTA CONSULTANTS
114829188,Open Title House Renovated Freehold For Sale,1300000,Selangor,Kajang,3-storey Terraced House,Freehold,3500,5,5,IQI SDN BHD
114825405,Berpeluang Tanah Strategik Untuk Dibangunkan,1700000,Selangor,Sepang,Residential Land,Freehold,1025,N/A,N/A,IQI SDN BHD
114405277,Single Storey Terrace House Taman Malawati Utama Kuala Selangor,259000,Selangor,Kuala Selangor,1-storey Terraced House,Leasehold,1300,3,2,Maxxan Realty sdn Bhd
114833257,Seri Austin 1 Double Storey Renovated Extended Limited Well Condition,598000,Johor,Johor Bahru,2-storey Terraced House,Freehold,1170,4,3,Ceiloz Realty
114517399,"Near LRT Vista Angkasa, Bangsar South, Jalan Kerinchi, Kuala Lumpur",390000,Kuala Lumpur,Bangsar South,Apartment,Leasehold,940,3,2,D SEM HARTA CONSULTANTS
114436860,"CORNER LOT + CHEAPEST ! Double Storey Semi-D, Presint 15, Putrajaya",1300000,Putrajaya,Putrajaya,Semi-Detached House,Freehold,3200,5,5,ERA REALTOR SDN. BHD
114642131,FULL LOAN ‼️ Mutiara Anggerik Serviced Apartment Seksyen 15 Shah Alam,380000,Selangor,Shah Alam,Service Residence,Leasehold,1050,3,2,Maxxan Realty sdn Bhd
108845966,Raja Uda 2 storey house Strategy Location Bagan Ajam Lotus Butterworth,780000,Penang,Bagan Ajam,2-storey Terraced House,Freehold,1301,4,2,The Roof Realty
114515785,3 Sty Terrace with Land- Minden Garden Residence Minden Height Gelugor,1800000,Penang,Gelugor,3-storey Terraced House,Freehold,2663,4,5,Gather Properties Sdn Bhd
114358817,Reno 3.5 Sty Terrace @ Raffle Residence 199 Minden Heights Gelugor,2000000,Penang,Gelugor,3.5-storey Terraced House,Freehold,3600,6,6,Gather Properties Sdn Bhd
113844378,Kulim Lunas double storey Shop Inter corner facing main road tenanted,900000,Kedah,Kulim,Shop lot,Freehold,1400,N/A,N/A,The Roof Realty
106426985,Vervea Batu Kawan 3 storey Shop office with Lift Gated Guarded nr IKEA,1600000,Penang,Batu Kawan,Shop lot,Freehold,3736,N/A,N/A,The Roof Realty
113931497,Freehold Kesuma Apartment Kasturi Bandar Kinrara 3 Puchong Jaya LRT,289999,Selangor,Bandar Kinrara,Apartment,Freehold,904,3,2,Vivahomes Realty
108360863,NEW STANDARD UNIT. Developer Unit. Wangsa 9 Residency. Wangsa Maju,1667700,Kuala Lumpur,Wangsa Maju,Condominium,Leasehold,2357,4,5,Nilai Harta Consultant
114485866,"FACING OPEN + CHEAPEST ! Double Storey Terrace, Bandar Mahkota Cheras",470000,Selangor,Bandar Mahkota Cheras,2-storey Terraced House,Freehold,1080,3,3,ERA REALTOR SDN. BHD
114583103,PANGSAPURI SRI ILHAM I SERI ALAM l NON BUMI l FULL LOAN I WITH LIFT,260000,Johor,Masai,Apartment,Freehold,850,3,2,AZMI REAL ESTATE ESTATE JB
114508970,"CORNER LOT + LIMITED UNIT ! Double Storey, Seksyen 8 Tambahan Bangi",1300000,Selangor,Bangi,2-storey Terraced House,Leasehold,5414,4,3,ERA REALTOR SDN. BHD
113668798,Sierra Residence Sungai Ara 1182sqft Poolview Balcony unit 2 Car park,460000,Penang,Sungai Ara,Condominium,Freehold,1182,3,2,Centeline Asia
114001038,"END LOT + GATED GUARDED ! Double Storey Terrace, Taman Sutera, Kajang",620000,Selangor,Kajang,2-storey Terraced House,Freehold,1800,4,3,ERA REALTOR SDN. BHD
114833252,Teres Satu Tingkat Di Taman Seremban 3 Seremban Untuk Dijual,450000,Negeri Sembilan,Seremban,1-storey Terraced House,Freehold,1500,4,2,MLP PROPERTIES
114833251,ENDLOT FREEHOLD RENOVATED Double Storey Terrace Taman Sutera Kajang,620000,Selangor,Kajang,2-storey Terraced House,Freehold,1800,4,3,SKYPROP REAL ESTATE
114833250,FREEHOLD VIEW PLAYGROUND Lake Vista Residence Bandar Tun Hussein Onn,499000,Selangor,Cheras,Condominium,Freehold,1050,3,2,SKYPROP REAL ESTATE
114833249,BOOKING 1K FULL LOAN Apartment Taman Seri Murni Fasa 2 Selayang,200000,Selangor,Selayang,Apartment,Leasehold,828,3,2,SKYPROP REAL ESTATE
114833248,FREEHOLD NEAR MRT Double Storey Taman Serdang Raya Seri Kembangan,580000,Selangor,Seri Kembangan,2-storey Terraced House,Freehold,1500,4,3,SKYPROP REAL ESTATE
114833247,FULL LOAN Mutiara Anggerik Service Apartment 1493sqft Seksyen 15,430000,Selangor,Shah Alam,Service Residence,Leasehold,1493,3,2,SKYPROP REAL ESTATE
114833243,Mount Austin Residence Single Storey Renovated Extended Southwest Unit,690000,Johor,Johor Bahru,1-storey Terraced House,Freehold,1400,5,2,Ceiloz Realty
114833242,Kota Pendamar Pandamaran Single Storey Terrace For Sale,420000,Selangor,Port Klang,1-storey Terraced House,Freehold,1170,3,2,The Roof realty sdn bhd
114833239,FACING OPEN ‼️Double Storey Semi Detached Taman Setia 2 Balakong,999999,Selangor,Balakong,Semi-Detached House,Freehold,3444,5,5,ERA Realtor Sdn Bhd
114833237,Taman Cahaya/ Jalan Delima / Masai / Double Storey MediumCost For Sale,350000,Johor,Masai,2-storey Terraced House,Leasehold,770,2,3,N/A
114833235,CHEAPEST🔥 Pearl Avenue Condominium Sg Chua Kajang,300000,Selangor,Kajang,Condominium,Freehold,1100,3,2,IQI REALTY SDN BHD
114833233,Kedua dua tingkat Ipoh,650000,Perak,Ipoh,Others,Freehold,1400,1,1,Property Excel Realty PropER
114833232,FULL LOAN! PALING MURAH Permai Puteri Apartment Ampang,290000,Selangor,Ampang,Apartment,Leasehold,833,3,2,IQI Realty Sdn Bhd
114833231,Ledang Heights,6500000,Johor,Iskandar Puteri,Bungalow House,Freehold,8552,8,7,The Roof Realty
114833230,"IPOH GARDEN EAST, Single Storey Terrace For Sale",288000,Perak,Ipoh,1-storey Terraced House,Leasehold,1500,3,2,E TREND REALTY SDN BHD
114833229,Saron @ Bandar Bukit Raja @ 2 Storey Terrace | Good Value!,579990,Selangor,Bandar Bukit Raja,2-storey Terraced House,Freehold,1400,4,3,The Roof Realty Sdn Bhd
114833226,"For Sale  Blk M, Rumah Pangsa Sri Lanang Desa Tebrau Low cost Flat",210000,Johor,Tebrau,Flat,Freehold,750,3,2,CBD Properties Sdn Bhd
114833281,"RENOVATED | Apartment Anggerik Villa 2, Bandar Teknologi Kajang",240000,Selangor,Kajang,Apartment,Freehold,1063,2,2,IQI REALTY SDN BHD
114790365,Pasir Gudang Bandar Baru Seri Alam Jalan Tasek 64 Level 2,188000,Johor,Pasir Gudang,Flat,Freehold,650,3,2,Royce Properties
114779451,Masai Taman Rinting Jalan Geharu L.Cost Geharu Flat,198000,Johor,Masai,Flat,Freehold,591,3,2,Royce Properties
114833280,Teres 2 tingkat lorong seri teruntum fully renovated,490000,Pahang,Kuantan,2-storey Terraced House,Freehold,1722,5,4,AFZ Realty sdn bhd
114833279,1k Deposit ✅ Villa Mutiara @ Mutiara Complex Jalan Ipoh No Down.P ✅,269000,Kuala Lumpur,Jalan Ipoh,Service Residence,Freehold,770,2,2,The Infinite Realty
114802590,Tmn Kluang Barat | Perindustrian Mengkibol | Kpj Kluang,238000,Johor,Kluang,2-storey Terraced House,Freehold,1365,4,2,AZMI REAL ESTATE AGENCY E12072
114833276,For Sale Jalan Lading Taman Puteri Wangsa 2 storey low cost House,300000,Johor,Ulu Tiram,2-storey Terraced House,Freehold,770,2,1,CBD Properties Sdn Bhd
